name	type	source	detector	wavelength_nominal	units	sampling_frequency
S15-D3	NIRSCWAMPLITUDE	15	3	685	n/a	10.4166666666667
S16-D3	NIRSCWAMPLITUDE	16	3	685	n/a	10.4166666666667
S1-D4	NIRSCWAMPLITUDE	1	4	685	n/a	10.4166666666667
S2-D4	NIRSCWAMPLITUDE	2	4	685	n/a	10.4166666666667
S3-D4	NIRSCWAMPLITUDE	3	4	685	n/a	10.4166666666667
S4-D4	NIRSCWAMPLITUDE	4	4	685	n/a	10.4166666666667
S5-D4	NIRSCWAMPLITUDE	5	4	685	n/a	10.4166666666667
S6-D4	NIRSCWAMPLITUDE	6	4	685	n/a	10.4166666666667
S7-D4	NIRSCWAMPLITUDE	7	4	685	n/a	10.4166666666667
S8-D4	NIRSCWAMPLITUDE	8	4	685	n/a	10.4166666666667
S9-D4	NIRSCWAMPLITUDE	9	4	685	n/a	10.4166666666667
S10-D4	NIRSCWAMPLITUDE	10	4	685	n/a	10.4166666666667
S11-D4	NIRSCWAMPLITUDE	11	4	685	n/a	10.4166666666667
S12-D4	NIRSCWAMPLITUDE	12	4	685	n/a	10.4166666666667
S14-D4	NIRSCWAMPLITUDE	14	4	685	n/a	10.4166666666667
S15-D4	NIRSCWAMPLITUDE	15	4	685	n/a	10.4166666666667
S16-D4	NIRSCWAMPLITUDE	16	4	685	n/a	10.4166666666667
S100-D4	NIRSCWAMPLITUDE	100	4	685	n/a	10.4166666666667
S1-D5	NIRSCWAMPLITUDE	1	5	685	n/a	10.4166666666667
S2-D5	NIRSCWAMPLITUDE	2	5	685	n/a	10.4166666666667
S3-D5	NIRSCWAMPLITUDE	3	5	685	n/a	10.4166666666667
S5-D5	NIRSCWAMPLITUDE	5	5	685	n/a	10.4166666666667
S6-D5	NIRSCWAMPLITUDE	6	5	685	n/a	10.4166666666667
S7-D5	NIRSCWAMPLITUDE	7	5	685	n/a	10.4166666666667
S9-D5	NIRSCWAMPLITUDE	9	5	685	n/a	10.4166666666667
S10-D5	NIRSCWAMPLITUDE	10	5	685	n/a	10.4166666666667
S11-D5	NIRSCWAMPLITUDE	11	5	685	n/a	10.4166666666667
S13-D5	NIRSCWAMPLITUDE	13	5	685	n/a	10.4166666666667
S14-D5	NIRSCWAMPLITUDE	14	5	685	n/a	10.4166666666667
S15-D5	NIRSCWAMPLITUDE	15	5	685	n/a	10.4166666666667
S17-D5	NIRSCWAMPLITUDE	17	5	685	n/a	10.4166666666667
S18-D5	NIRSCWAMPLITUDE	18	5	685	n/a	10.4166666666667
S1-D6	NIRSCWAMPLITUDE	1	6	685	n/a	10.4166666666667
S2-D6	NIRSCWAMPLITUDE	2	6	685	n/a	10.4166666666667
S3-D6	NIRSCWAMPLITUDE	3	6	685	n/a	10.4166666666667
S4-D6	NIRSCWAMPLITUDE	4	6	685	n/a	10.4166666666667
S5-D6	NIRSCWAMPLITUDE	5	6	685	n/a	10.4166666666667
S6-D6	NIRSCWAMPLITUDE	6	6	685	n/a	10.4166666666667
S7-D6	NIRSCWAMPLITUDE	7	6	685	n/a	10.4166666666667
S8-D6	NIRSCWAMPLITUDE	8	6	685	n/a	10.4166666666667
S9-D6	NIRSCWAMPLITUDE	9	6	685	n/a	10.4166666666667
S10-D6	NIRSCWAMPLITUDE	10	6	685	n/a	10.4166666666667
S11-D6	NIRSCWAMPLITUDE	11	6	685	n/a	10.4166666666667
S12-D6	NIRSCWAMPLITUDE	12	6	685	n/a	10.4166666666667
S13-D6	NIRSCWAMPLITUDE	13	6	685	n/a	10.4166666666667
S14-D6	NIRSCWAMPLITUDE	14	6	685	n/a	10.4166666666667
S15-D6	NIRSCWAMPLITUDE	15	6	685	n/a	10.4166666666667
S16-D6	NIRSCWAMPLITUDE	16	6	685	n/a	10.4166666666667
S17-D6	NIRSCWAMPLITUDE	17	6	685	n/a	10.4166666666667
S18-D6	NIRSCWAMPLITUDE	18	6	685	n/a	10.4166666666667
S19-D6	NIRSCWAMPLITUDE	19	6	685	n/a	10.4166666666667
S1-D7	NIRSCWAMPLITUDE	1	7	685	n/a	10.4166666666667
S2-D7	NIRSCWAMPLITUDE	2	7	685	n/a	10.4166666666667
S3-D7	NIRSCWAMPLITUDE	3	7	685	n/a	10.4166666666667
S4-D7	NIRSCWAMPLITUDE	4	7	685	n/a	10.4166666666667
S5-D7	NIRSCWAMPLITUDE	5	7	685	n/a	10.4166666666667
S6-D7	NIRSCWAMPLITUDE	6	7	685	n/a	10.4166666666667
S7-D7	NIRSCWAMPLITUDE	7	7	685	n/a	10.4166666666667
S8-D7	NIRSCWAMPLITUDE	8	7	685	n/a	10.4166666666667
S9-D7	NIRSCWAMPLITUDE	9	7	685	n/a	10.4166666666667
S10-D7	NIRSCWAMPLITUDE	10	7	685	n/a	10.4166666666667
S11-D7	NIRSCWAMPLITUDE	11	7	685	n/a	10.4166666666667
S12-D7	NIRSCWAMPLITUDE	12	7	685	n/a	10.4166666666667
S13-D7	NIRSCWAMPLITUDE	13	7	685	n/a	10.4166666666667
S14-D7	NIRSCWAMPLITUDE	14	7	685	n/a	10.4166666666667
S15-D7	NIRSCWAMPLITUDE	15	7	685	n/a	10.4166666666667
S16-D7	NIRSCWAMPLITUDE	16	7	685	n/a	10.4166666666667
S17-D7	NIRSCWAMPLITUDE	17	7	685	n/a	10.4166666666667
S18-D7	NIRSCWAMPLITUDE	18	7	685	n/a	10.4166666666667
S19-D7	NIRSCWAMPLITUDE	19	7	685	n/a	10.4166666666667
S20-D7	NIRSCWAMPLITUDE	20	7	685	n/a	10.4166666666667
S1-D8	NIRSCWAMPLITUDE	1	8	685	n/a	10.4166666666667
S2-D8	NIRSCWAMPLITUDE	2	8	685	n/a	10.4166666666667
S3-D8	NIRSCWAMPLITUDE	3	8	685	n/a	10.4166666666667
S4-D8	NIRSCWAMPLITUDE	4	8	685	n/a	10.4166666666667
S5-D8	NIRSCWAMPLITUDE	5	8	685	n/a	10.4166666666667
S6-D8	NIRSCWAMPLITUDE	6	8	685	n/a	10.4166666666667
S7-D8	NIRSCWAMPLITUDE	7	8	685	n/a	10.4166666666667
S8-D8	NIRSCWAMPLITUDE	8	8	685	n/a	10.4166666666667
S9-D8	NIRSCWAMPLITUDE	9	8	685	n/a	10.4166666666667
S10-D8	NIRSCWAMPLITUDE	10	8	685	n/a	10.4166666666667
S11-D8	NIRSCWAMPLITUDE	11	8	685	n/a	10.4166666666667
S12-D8	NIRSCWAMPLITUDE	12	8	685	n/a	10.4166666666667
S13-D8	NIRSCWAMPLITUDE	13	8	685	n/a	10.4166666666667
S14-D8	NIRSCWAMPLITUDE	14	8	685	n/a	10.4166666666667
S15-D8	NIRSCWAMPLITUDE	15	8	685	n/a	10.4166666666667
S16-D8	NIRSCWAMPLITUDE	16	8	685	n/a	10.4166666666667
S18-D8	NIRSCWAMPLITUDE	18	8	685	n/a	10.4166666666667
S19-D8	NIRSCWAMPLITUDE	19	8	685	n/a	10.4166666666667
S20-D8	NIRSCWAMPLITUDE	20	8	685	n/a	10.4166666666667
S100-D8	NIRSCWAMPLITUDE	100	8	685	n/a	10.4166666666667
S1-D9	NIRSCWAMPLITUDE	1	9	685	n/a	10.4166666666667
S2-D9	NIRSCWAMPLITUDE	2	9	685	n/a	10.4166666666667
S5-D9	NIRSCWAMPLITUDE	5	9	685	n/a	10.4166666666667
S6-D9	NIRSCWAMPLITUDE	6	9	685	n/a	10.4166666666667
S7-D9	NIRSCWAMPLITUDE	7	9	685	n/a	10.4166666666667
S9-D9	NIRSCWAMPLITUDE	9	9	685	n/a	10.4166666666667
S10-D9	NIRSCWAMPLITUDE	10	9	685	n/a	10.4166666666667
S11-D9	NIRSCWAMPLITUDE	11	9	685	n/a	10.4166666666667
S13-D9	NIRSCWAMPLITUDE	13	9	685	n/a	10.4166666666667
S14-D9	NIRSCWAMPLITUDE	14	9	685	n/a	10.4166666666667
S15-D9	NIRSCWAMPLITUDE	15	9	685	n/a	10.4166666666667
S17-D9	NIRSCWAMPLITUDE	17	9	685	n/a	10.4166666666667
S18-D9	NIRSCWAMPLITUDE	18	9	685	n/a	10.4166666666667
S19-D9	NIRSCWAMPLITUDE	19	9	685	n/a	10.4166666666667
S21-D9	NIRSCWAMPLITUDE	21	9	685	n/a	10.4166666666667
S22-D9	NIRSCWAMPLITUDE	22	9	685	n/a	10.4166666666667
S1-D10	NIRSCWAMPLITUDE	1	10	685	n/a	10.4166666666667
S2-D10	NIRSCWAMPLITUDE	2	10	685	n/a	10.4166666666667
S3-D10	NIRSCWAMPLITUDE	3	10	685	n/a	10.4166666666667
S5-D10	NIRSCWAMPLITUDE	5	10	685	n/a	10.4166666666667
S6-D10	NIRSCWAMPLITUDE	6	10	685	n/a	10.4166666666667
S7-D10	NIRSCWAMPLITUDE	7	10	685	n/a	10.4166666666667
S8-D10	NIRSCWAMPLITUDE	8	10	685	n/a	10.4166666666667
S9-D10	NIRSCWAMPLITUDE	9	10	685	n/a	10.4166666666667
S10-D10	NIRSCWAMPLITUDE	10	10	685	n/a	10.4166666666667
S11-D10	NIRSCWAMPLITUDE	11	10	685	n/a	10.4166666666667
S12-D10	NIRSCWAMPLITUDE	12	10	685	n/a	10.4166666666667
S13-D10	NIRSCWAMPLITUDE	13	10	685	n/a	10.4166666666667
S14-D10	NIRSCWAMPLITUDE	14	10	685	n/a	10.4166666666667
S15-D10	NIRSCWAMPLITUDE	15	10	685	n/a	10.4166666666667
S16-D10	NIRSCWAMPLITUDE	16	10	685	n/a	10.4166666666667
S17-D10	NIRSCWAMPLITUDE	17	10	685	n/a	10.4166666666667
S18-D10	NIRSCWAMPLITUDE	18	10	685	n/a	10.4166666666667
S19-D10	NIRSCWAMPLITUDE	19	10	685	n/a	10.4166666666667
S20-D10	NIRSCWAMPLITUDE	20	10	685	n/a	10.4166666666667
S21-D10	NIRSCWAMPLITUDE	21	10	685	n/a	10.4166666666667
S22-D10	NIRSCWAMPLITUDE	22	10	685	n/a	10.4166666666667
S23-D10	NIRSCWAMPLITUDE	23	10	685	n/a	10.4166666666667
S1-D11	NIRSCWAMPLITUDE	1	11	685	n/a	10.4166666666667
S2-D11	NIRSCWAMPLITUDE	2	11	685	n/a	10.4166666666667
S3-D11	NIRSCWAMPLITUDE	3	11	685	n/a	10.4166666666667
S4-D11	NIRSCWAMPLITUDE	4	11	685	n/a	10.4166666666667
S5-D11	NIRSCWAMPLITUDE	5	11	685	n/a	10.4166666666667
S6-D11	NIRSCWAMPLITUDE	6	11	685	n/a	10.4166666666667
S7-D11	NIRSCWAMPLITUDE	7	11	685	n/a	10.4166666666667
S8-D11	NIRSCWAMPLITUDE	8	11	685	n/a	10.4166666666667
S9-D11	NIRSCWAMPLITUDE	9	11	685	n/a	10.4166666666667
S10-D11	NIRSCWAMPLITUDE	10	11	685	n/a	10.4166666666667
S11-D11	NIRSCWAMPLITUDE	11	11	685	n/a	10.4166666666667
S12-D11	NIRSCWAMPLITUDE	12	11	685	n/a	10.4166666666667
S13-D11	NIRSCWAMPLITUDE	13	11	685	n/a	10.4166666666667
S14-D11	NIRSCWAMPLITUDE	14	11	685	n/a	10.4166666666667
S15-D11	NIRSCWAMPLITUDE	15	11	685	n/a	10.4166666666667
S16-D11	NIRSCWAMPLITUDE	16	11	685	n/a	10.4166666666667
S17-D11	NIRSCWAMPLITUDE	17	11	685	n/a	10.4166666666667
S18-D11	NIRSCWAMPLITUDE	18	11	685	n/a	10.4166666666667
S19-D11	NIRSCWAMPLITUDE	19	11	685	n/a	10.4166666666667
S20-D11	NIRSCWAMPLITUDE	20	11	685	n/a	10.4166666666667
S21-D11	NIRSCWAMPLITUDE	21	11	685	n/a	10.4166666666667
S22-D11	NIRSCWAMPLITUDE	22	11	685	n/a	10.4166666666667
S23-D11	NIRSCWAMPLITUDE	23	11	685	n/a	10.4166666666667
S24-D11	NIRSCWAMPLITUDE	24	11	685	n/a	10.4166666666667
S2-D12	NIRSCWAMPLITUDE	2	12	685	n/a	10.4166666666667
S3-D12	NIRSCWAMPLITUDE	3	12	685	n/a	10.4166666666667
S4-D12	NIRSCWAMPLITUDE	4	12	685	n/a	10.4166666666667
S5-D12	NIRSCWAMPLITUDE	5	12	685	n/a	10.4166666666667
S6-D12	NIRSCWAMPLITUDE	6	12	685	n/a	10.4166666666667
S7-D12	NIRSCWAMPLITUDE	7	12	685	n/a	10.4166666666667
S8-D12	NIRSCWAMPLITUDE	8	12	685	n/a	10.4166666666667
S9-D12	NIRSCWAMPLITUDE	9	12	685	n/a	10.4166666666667
S10-D12	NIRSCWAMPLITUDE	10	12	685	n/a	10.4166666666667
S11-D12	NIRSCWAMPLITUDE	11	12	685	n/a	10.4166666666667
S12-D12	NIRSCWAMPLITUDE	12	12	685	n/a	10.4166666666667
S13-D12	NIRSCWAMPLITUDE	13	12	685	n/a	10.4166666666667
S14-D12	NIRSCWAMPLITUDE	14	12	685	n/a	10.4166666666667
S15-D12	NIRSCWAMPLITUDE	15	12	685	n/a	10.4166666666667
S16-D12	NIRSCWAMPLITUDE	16	12	685	n/a	10.4166666666667
S17-D12	NIRSCWAMPLITUDE	17	12	685	n/a	10.4166666666667
S18-D12	NIRSCWAMPLITUDE	18	12	685	n/a	10.4166666666667
S19-D12	NIRSCWAMPLITUDE	19	12	685	n/a	10.4166666666667
S20-D12	NIRSCWAMPLITUDE	20	12	685	n/a	10.4166666666667
S22-D12	NIRSCWAMPLITUDE	22	12	685	n/a	10.4166666666667
S23-D12	NIRSCWAMPLITUDE	23	12	685	n/a	10.4166666666667
S24-D12	NIRSCWAMPLITUDE	24	12	685	n/a	10.4166666666667
S110-D12	NIRSCWAMPLITUDE	110	12	685	n/a	10.4166666666667
S5-D13	NIRSCWAMPLITUDE	5	13	685	n/a	10.4166666666667
S6-D13	NIRSCWAMPLITUDE	6	13	685	n/a	10.4166666666667
S9-D13	NIRSCWAMPLITUDE	9	13	685	n/a	10.4166666666667
S10-D13	NIRSCWAMPLITUDE	10	13	685	n/a	10.4166666666667
S11-D13	NIRSCWAMPLITUDE	11	13	685	n/a	10.4166666666667
S13-D13	NIRSCWAMPLITUDE	13	13	685	n/a	10.4166666666667
S14-D13	NIRSCWAMPLITUDE	14	13	685	n/a	10.4166666666667
S15-D13	NIRSCWAMPLITUDE	15	13	685	n/a	10.4166666666667
S17-D13	NIRSCWAMPLITUDE	17	13	685	n/a	10.4166666666667
S18-D13	NIRSCWAMPLITUDE	18	13	685	n/a	10.4166666666667
S19-D13	NIRSCWAMPLITUDE	19	13	685	n/a	10.4166666666667
S21-D13	NIRSCWAMPLITUDE	21	13	685	n/a	10.4166666666667
S22-D13	NIRSCWAMPLITUDE	22	13	685	n/a	10.4166666666667
S23-D13	NIRSCWAMPLITUDE	23	13	685	n/a	10.4166666666667
S25-D13	NIRSCWAMPLITUDE	25	13	685	n/a	10.4166666666667
S26-D13	NIRSCWAMPLITUDE	26	13	685	n/a	10.4166666666667
S5-D14	NIRSCWAMPLITUDE	5	14	685	n/a	10.4166666666667
S6-D14	NIRSCWAMPLITUDE	6	14	685	n/a	10.4166666666667
S7-D14	NIRSCWAMPLITUDE	7	14	685	n/a	10.4166666666667
S9-D14	NIRSCWAMPLITUDE	9	14	685	n/a	10.4166666666667
S10-D14	NIRSCWAMPLITUDE	10	14	685	n/a	10.4166666666667
S11-D14	NIRSCWAMPLITUDE	11	14	685	n/a	10.4166666666667
S12-D14	NIRSCWAMPLITUDE	12	14	685	n/a	10.4166666666667
S13-D14	NIRSCWAMPLITUDE	13	14	685	n/a	10.4166666666667
S14-D14	NIRSCWAMPLITUDE	14	14	685	n/a	10.4166666666667
S15-D14	NIRSCWAMPLITUDE	15	14	685	n/a	10.4166666666667
S16-D14	NIRSCWAMPLITUDE	16	14	685	n/a	10.4166666666667
S17-D14	NIRSCWAMPLITUDE	17	14	685	n/a	10.4166666666667
S18-D14	NIRSCWAMPLITUDE	18	14	685	n/a	10.4166666666667
S19-D14	NIRSCWAMPLITUDE	19	14	685	n/a	10.4166666666667
S20-D14	NIRSCWAMPLITUDE	20	14	685	n/a	10.4166666666667
S21-D14	NIRSCWAMPLITUDE	21	14	685	n/a	10.4166666666667
S22-D14	NIRSCWAMPLITUDE	22	14	685	n/a	10.4166666666667
S23-D14	NIRSCWAMPLITUDE	23	14	685	n/a	10.4166666666667
S24-D14	NIRSCWAMPLITUDE	24	14	685	n/a	10.4166666666667
S25-D14	NIRSCWAMPLITUDE	25	14	685	n/a	10.4166666666667
S26-D14	NIRSCWAMPLITUDE	26	14	685	n/a	10.4166666666667
S27-D14	NIRSCWAMPLITUDE	27	14	685	n/a	10.4166666666667
S5-D15	NIRSCWAMPLITUDE	5	15	685	n/a	10.4166666666667
S6-D15	NIRSCWAMPLITUDE	6	15	685	n/a	10.4166666666667
S7-D15	NIRSCWAMPLITUDE	7	15	685	n/a	10.4166666666667
S8-D15	NIRSCWAMPLITUDE	8	15	685	n/a	10.4166666666667
S9-D15	NIRSCWAMPLITUDE	9	15	685	n/a	10.4166666666667
S10-D15	NIRSCWAMPLITUDE	10	15	685	n/a	10.4166666666667
S11-D15	NIRSCWAMPLITUDE	11	15	685	n/a	10.4166666666667
S12-D15	NIRSCWAMPLITUDE	12	15	685	n/a	10.4166666666667
S13-D15	NIRSCWAMPLITUDE	13	15	685	n/a	10.4166666666667
S14-D15	NIRSCWAMPLITUDE	14	15	685	n/a	10.4166666666667
S15-D15	NIRSCWAMPLITUDE	15	15	685	n/a	10.4166666666667
S16-D15	NIRSCWAMPLITUDE	16	15	685	n/a	10.4166666666667
S17-D15	NIRSCWAMPLITUDE	17	15	685	n/a	10.4166666666667
S18-D15	NIRSCWAMPLITUDE	18	15	685	n/a	10.4166666666667
S19-D15	NIRSCWAMPLITUDE	19	15	685	n/a	10.4166666666667
S20-D15	NIRSCWAMPLITUDE	20	15	685	n/a	10.4166666666667
S21-D15	NIRSCWAMPLITUDE	21	15	685	n/a	10.4166666666667
S22-D15	NIRSCWAMPLITUDE	22	15	685	n/a	10.4166666666667
S23-D15	NIRSCWAMPLITUDE	23	15	685	n/a	10.4166666666667
S24-D15	NIRSCWAMPLITUDE	24	15	685	n/a	10.4166666666667
S25-D15	NIRSCWAMPLITUDE	25	15	685	n/a	10.4166666666667
S26-D15	NIRSCWAMPLITUDE	26	15	685	n/a	10.4166666666667
S27-D15	NIRSCWAMPLITUDE	27	15	685	n/a	10.4166666666667
S28-D15	NIRSCWAMPLITUDE	28	15	685	n/a	10.4166666666667
S6-D16	NIRSCWAMPLITUDE	6	16	685	n/a	10.4166666666667
S7-D16	NIRSCWAMPLITUDE	7	16	685	n/a	10.4166666666667
S8-D16	NIRSCWAMPLITUDE	8	16	685	n/a	10.4166666666667
S9-D16	NIRSCWAMPLITUDE	9	16	685	n/a	10.4166666666667
S10-D16	NIRSCWAMPLITUDE	10	16	685	n/a	10.4166666666667
S11-D16	NIRSCWAMPLITUDE	11	16	685	n/a	10.4166666666667
S12-D16	NIRSCWAMPLITUDE	12	16	685	n/a	10.4166666666667
S13-D16	NIRSCWAMPLITUDE	13	16	685	n/a	10.4166666666667
S14-D16	NIRSCWAMPLITUDE	14	16	685	n/a	10.4166666666667
S15-D16	NIRSCWAMPLITUDE	15	16	685	n/a	10.4166666666667
S16-D16	NIRSCWAMPLITUDE	16	16	685	n/a	10.4166666666667
S17-D16	NIRSCWAMPLITUDE	17	16	685	n/a	10.4166666666667
S18-D16	NIRSCWAMPLITUDE	18	16	685	n/a	10.4166666666667
S19-D16	NIRSCWAMPLITUDE	19	16	685	n/a	10.4166666666667
S20-D16	NIRSCWAMPLITUDE	20	16	685	n/a	10.4166666666667
S21-D16	NIRSCWAMPLITUDE	21	16	685	n/a	10.4166666666667
S22-D16	NIRSCWAMPLITUDE	22	16	685	n/a	10.4166666666667
S23-D16	NIRSCWAMPLITUDE	23	16	685	n/a	10.4166666666667
S24-D16	NIRSCWAMPLITUDE	24	16	685	n/a	10.4166666666667
S26-D16	NIRSCWAMPLITUDE	26	16	685	n/a	10.4166666666667
S27-D16	NIRSCWAMPLITUDE	27	16	685	n/a	10.4166666666667
S28-D16	NIRSCWAMPLITUDE	28	16	685	n/a	10.4166666666667
S110-D16	NIRSCWAMPLITUDE	110	16	685	n/a	10.4166666666667
S116-D16	NIRSCWAMPLITUDE	116	16	685	n/a	10.4166666666667
S9-D17	NIRSCWAMPLITUDE	9	17	685	n/a	10.4166666666667
S10-D17	NIRSCWAMPLITUDE	10	17	685	n/a	10.4166666666667
S13-D17	NIRSCWAMPLITUDE	13	17	685	n/a	10.4166666666667
S14-D17	NIRSCWAMPLITUDE	14	17	685	n/a	10.4166666666667
S15-D17	NIRSCWAMPLITUDE	15	17	685	n/a	10.4166666666667
S17-D17	NIRSCWAMPLITUDE	17	17	685	n/a	10.4166666666667
S18-D17	NIRSCWAMPLITUDE	18	17	685	n/a	10.4166666666667
S19-D17	NIRSCWAMPLITUDE	19	17	685	n/a	10.4166666666667
S21-D17	NIRSCWAMPLITUDE	21	17	685	n/a	10.4166666666667
S22-D17	NIRSCWAMPLITUDE	22	17	685	n/a	10.4166666666667
S23-D17	NIRSCWAMPLITUDE	23	17	685	n/a	10.4166666666667
S25-D17	NIRSCWAMPLITUDE	25	17	685	n/a	10.4166666666667
S26-D17	NIRSCWAMPLITUDE	26	17	685	n/a	10.4166666666667
S27-D17	NIRSCWAMPLITUDE	27	17	685	n/a	10.4166666666667
S29-D17	NIRSCWAMPLITUDE	29	17	685	n/a	10.4166666666667
S30-D17	NIRSCWAMPLITUDE	30	17	685	n/a	10.4166666666667
S31-D17	NIRSCWAMPLITUDE	31	17	685	n/a	10.4166666666667
S9-D18	NIRSCWAMPLITUDE	9	18	685	n/a	10.4166666666667
S10-D18	NIRSCWAMPLITUDE	10	18	685	n/a	10.4166666666667
S11-D18	NIRSCWAMPLITUDE	11	18	685	n/a	10.4166666666667
S13-D18	NIRSCWAMPLITUDE	13	18	685	n/a	10.4166666666667
S14-D18	NIRSCWAMPLITUDE	14	18	685	n/a	10.4166666666667
S15-D18	NIRSCWAMPLITUDE	15	18	685	n/a	10.4166666666667
S16-D18	NIRSCWAMPLITUDE	16	18	685	n/a	10.4166666666667
S17-D18	NIRSCWAMPLITUDE	17	18	685	n/a	10.4166666666667
S18-D18	NIRSCWAMPLITUDE	18	18	685	n/a	10.4166666666667
S19-D18	NIRSCWAMPLITUDE	19	18	685	n/a	10.4166666666667
S20-D18	NIRSCWAMPLITUDE	20	18	685	n/a	10.4166666666667
S21-D18	NIRSCWAMPLITUDE	21	18	685	n/a	10.4166666666667
S22-D18	NIRSCWAMPLITUDE	22	18	685	n/a	10.4166666666667
S23-D18	NIRSCWAMPLITUDE	23	18	685	n/a	10.4166666666667
S24-D18	NIRSCWAMPLITUDE	24	18	685	n/a	10.4166666666667
S25-D18	NIRSCWAMPLITUDE	25	18	685	n/a	10.4166666666667
S26-D18	NIRSCWAMPLITUDE	26	18	685	n/a	10.4166666666667
S27-D18	NIRSCWAMPLITUDE	27	18	685	n/a	10.4166666666667
S28-D18	NIRSCWAMPLITUDE	28	18	685	n/a	10.4166666666667
S29-D18	NIRSCWAMPLITUDE	29	18	685	n/a	10.4166666666667
S30-D18	NIRSCWAMPLITUDE	30	18	685	n/a	10.4166666666667
S31-D18	NIRSCWAMPLITUDE	31	18	685	n/a	10.4166666666667
S32-D18	NIRSCWAMPLITUDE	32	18	685	n/a	10.4166666666667
S9-D19	NIRSCWAMPLITUDE	9	19	685	n/a	10.4166666666667
S10-D19	NIRSCWAMPLITUDE	10	19	685	n/a	10.4166666666667
S11-D19	NIRSCWAMPLITUDE	11	19	685	n/a	10.4166666666667
S12-D19	NIRSCWAMPLITUDE	12	19	685	n/a	10.4166666666667
S13-D19	NIRSCWAMPLITUDE	13	19	685	n/a	10.4166666666667
S14-D19	NIRSCWAMPLITUDE	14	19	685	n/a	10.4166666666667
S15-D19	NIRSCWAMPLITUDE	15	19	685	n/a	10.4166666666667
S16-D19	NIRSCWAMPLITUDE	16	19	685	n/a	10.4166666666667
S17-D19	NIRSCWAMPLITUDE	17	19	685	n/a	10.4166666666667
S18-D19	NIRSCWAMPLITUDE	18	19	685	n/a	10.4166666666667
S19-D19	NIRSCWAMPLITUDE	19	19	685	n/a	10.4166666666667
S20-D19	NIRSCWAMPLITUDE	20	19	685	n/a	10.4166666666667
S21-D19	NIRSCWAMPLITUDE	21	19	685	n/a	10.4166666666667
S22-D19	NIRSCWAMPLITUDE	22	19	685	n/a	10.4166666666667
S23-D19	NIRSCWAMPLITUDE	23	19	685	n/a	10.4166666666667
